First Resource;Second Resource;Resource type;Time difference between them;Second Time difference between them;Median between them;Percentile 5 between them;Percentile 95 between them
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;95-https://abs.twimg.com/responsive-web/client-web/loader.personalizationData.df0da5a5.js;fetch;3.0;3.0;3.0;3.0;3.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;96-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerBase.94bee5b5.js;fetch;7.0;16.0;11.5;7.0;16.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;97-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerHls13.49f959e5.js;fetch;25.0;7.0;16.0;7.0;25.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;98-https://api.twitter.com/1.1/branch/init.json;xhr;199.0;209.0;204.0;199.0;209.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;99-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerUi.06e3c8c5.js;fetch;6.0;8.0;7.0;6.0;8.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;100-https://abs.twimg.com/responsive-web/client-web/loaders.video.VideoPlayerDefaultUI.f450a855.js;fetch;1.0;10.0;5.5;1.0;10.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;101-https://abs.twimg.com/responsive-web/client-web/sharedCore.2ebf8535.js;script;39.0;83.0;61.0;39.0;83.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;102-https://abs.twimg.com/responsive-web/client-web/shared~bundle.ComposeMedia~bundle.Display~bundle.Ocf~bundle.Settings~bundle.SettingsProfile~bundle.UserLists~.a980b805.js;script;44.0;23.0;33.5;23.0;44.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;103-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Compose~bundle.RichTextCompose~bundle.PlainTextCompose.086daa95.js;fetch;4.0;6.0;5.0;4.0;6.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;104-https://abs.twimg.com/responsive-web/client-web/shared~bundle.DirectMessages~bundle.TweetMediaDetail~bundle.UserAvatar.089346f5.js;fetch;2.0;4.0;3.0;2.0;4.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;105-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Explore~loader.ExploreSidebar.10a9ac55.js;fetch;1.0;0.0;0.5;0.0;1.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;106-https://abs.twimg.com/responsive-web/client-web/shared~bundle.LiveEvent~bundle.UserMoments.d11fd7f5.js;fetch;2.0;3.0;2.5;2.0;3.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;107-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Ocf~bundle.SettingsProfile~bundle.UserLists.c5b4e325.js;script;43.0;22.0;32.5;22.0;43.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;108-https://abs.twimg.com/responsive-web/client-web/shared~bundle.RichTextCompose~bundle.DMRichTextCompose~ondemand.RichText.18f02845.js;fetch;11.0;24.0;17.5;11.0;24.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;109-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~bundle.SettingsTransparency.35d6b065.js;fetch;4.0;2.0;3.0;2.0;4.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;110-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~ondemand.SettingsInternals~bundle.SettingsTransparency~bundle.SettingsRevamp~ondemand..53d9f0b5.js;fetch;2.0;1.0;1.5;1.0;2.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;111-https://abs.twimg.com/responsive-web/client-web/shared~bundle.TopicPeek~ondemand.EmojiPicker.9e4d43f5.js;fetch;1.0;3.0;2.0;1.0;3.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;112-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.Compose~bundle.RichTextCompose~bundle.DirectMessages~bundle.DMRichTextCompose~b.d89d1b25.js;script;43.0;20.0;31.5;20.0;43.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;113-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.DirectMessages~bundle.DMRichTextCompose.0fdb94f5.js;fetch;6.0;6.0;6.0;6.0;6.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;114-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.EmojiPickerData~ondemand.EmojiPicker.3e673d75.js;script;42.0;3.0;22.5;3.0;42.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;115-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.InlinePlayer~loader.AudioOnlyVideoPlayer.d09f00a5.js;fetch;3.0;106.0;54.5;3.0;106.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;116-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.SettingsInternals~ondemand.SettingsRevamp.ebe779d5.js;fetch;3.0;5.0;4.0;3.0;5.0
62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;117-https://api.twitter.com/1.1/onboarding/begin_verification.json;xhr;313.0;241.0;277.0;241.0;313.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;fetch;9.0;19.0;14.0;9.0;19.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;65-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaDetail.28de59d5.js;fetch;5.0;17.0;11.0;5.0;17.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;66-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaTags.c63676c5.js;fetch;7.0;6.0;6.5;6.0;7.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;67-https://abs.twimg.com/responsive-web/client-web/bundle.Twitterversary.df0007b5.js;fetch;9.0;19.0;14.0;9.0;19.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;68-https://abs.twimg.com/responsive-web/client-web/bundle.UserAvatar.160377f5.js;fetch;16.0;23.0;19.5;16.0;23.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;69-https://abs.twimg.com/responsive-web/client-web/bundle.UserFollowLists.627ccb95.js;fetch;3.0;20.0;11.5;3.0;20.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;70-https://abs.twimg.com/responsive-web/client-web/bundle.UserLists.2e80abb5.js;fetch;6.0;5.0;5.5;5.0;6.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;71-https://abs.twimg.com/responsive-web/client-web/bundle.UserMoments.da83b3f5.js;fetch;5.0;16.0;10.5;5.0;16.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;72-https://abs.twimg.com/responsive-web/client-web/bundle.UserProfile.08f9ee35.js;fetch;2.0;3.0;2.5;2.0;3.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;73-https://abs.twimg.com/responsive-web/client-web/bundle.UserRedirect.45d40d95.js;fetch;16.0;21.0;18.5;16.0;21.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;74-https://abs.twimg.com/responsive-web/client-web/loader.AbsolutePower.7afa1645.js;fetch;1.0;13.0;7.0;1.0;13.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;75-https://abs.twimg.com/responsive-web/client-web/loader.AppModules.a3bc0635.js;script;40.0;6.0;23.0;6.0;40.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;76-https://abs.twimg.com/responsive-web/client-web/loader.AudioOnlyVideoPlayer.2e540bf5.js;fetch;10.0;19.0;14.5;10.0;19.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;77-https://abs.twimg.com/responsive-web/client-web/loader.DMDrawer.99bf2f35.js;fetch;8.0;4.0;6.0;4.0;8.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;78-https://abs.twimg.com/responsive-web/client-web/loader.DashMenu.224a0d85.js;fetch;2.0;5.0;3.5;2.0;5.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;79-https://abs.twimg.com/responsive-web/client-web/loader.ExploreSidebar.93a9eae5.js;fetch;0.0;5.0;2.5;0.0;5.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;80-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackSheet.0fc2cf95.js;fetch;12.0;19.0;15.5;12.0;19.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;81-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackTombstone.360641a5.js;fetch;15.0;18.0;16.5;15.0;18.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;82-https://abs.twimg.com/responsive-web/client-web/loader.HWCard.3fb9c0d5.js;fetch;7.0;3.0;5.0;3.0;7.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;83-https://abs.twimg.com/responsive-web/client-web/loader.NewTweetsPill.7954d725.js;fetch;15.0;20.0;17.5;15.0;20.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;84-https://abs.twimg.com/responsive-web/client-web/loader.PeriscopeOverlay.9f730155.js;fetch;5.0;22.0;13.5;5.0;22.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;85-https://abs.twimg.com/responsive-web/client-web/loader.ProfileClusterFollow.6e1fc6a5.js;fetch;9.0;6.0;7.5;6.0;9.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;86-https://abs.twimg.com/responsive-web/client-web/loader.PushNotificationsPrompt.dd4d8de5.js;fetch;16.0;20.0;18.0;16.0;20.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;87-https://abs.twimg.com/responsive-web/client-web/loader.SideNav.184cefe5.js;script;40.0;2.0;21.0;2.0;40.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;88-https://abs.twimg.com/responsive-web/client-web/loader.SignupModule.55bfeaf5.js;fetch;16.0;20.0;18.0;16.0;20.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;89-https://abs.twimg.com/responsive-web/client-web/loader.TimelineRenderer.667dfd65.js;fetch;9.0;3.0;6.0;3.0;9.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;90-https://abs.twimg.com/responsive-web/client-web/loader.TweetCurationActionMenu.21941e15.js;fetch;9.0;1.0;5.0;1.0;9.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;91-https://abs.twimg.com/responsive-web/client-web/loader.Typeahead.2fef70a5.js;fetch;5.0;1.0;3.0;1.0;5.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;92-https://abs.twimg.com/responsive-web/client-web/loader.WideLayout.18d88755.js;fetch;8.0;1.0;4.5;1.0;8.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;93-https://abs.twimg.com/responsive-web/client-web/loader.directMessagesData.c0ebe365.js;fetch;6.0;2.0;4.0;2.0;6.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;94-https://abs.twimg.com/responsive-web/client-web/loader.graphQLDarkReads.a6064145.js;fetch;1.0;19.0;10.0;1.0;19.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;95-https://abs.twimg.com/responsive-web/client-web/loader.personalizationData.df0da5a5.js;fetch;1.0;0.0;0.5;0.0;1.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;96-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerBase.94bee5b5.js;fetch;11.0;13.0;12.0;11.0;13.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;97-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerHls13.49f959e5.js;fetch;29.0;4.0;16.5;4.0;29.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;98-https://api.twitter.com/1.1/branch/init.json;xhr;203.0;206.0;204.5;203.0;206.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;99-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerUi.06e3c8c5.js;fetch;10.0;5.0;7.5;5.0;10.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;100-https://abs.twimg.com/responsive-web/client-web/loaders.video.VideoPlayerDefaultUI.f450a855.js;fetch;5.0;7.0;6.0;5.0;7.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;101-https://abs.twimg.com/responsive-web/client-web/sharedCore.2ebf8535.js;script;35.0;80.0;57.5;35.0;80.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;102-https://abs.twimg.com/responsive-web/client-web/shared~bundle.ComposeMedia~bundle.Display~bundle.Ocf~bundle.Settings~bundle.SettingsProfile~bundle.UserLists~.a980b805.js;script;40.0;20.0;30.0;20.0;40.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;103-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Compose~bundle.RichTextCompose~bundle.PlainTextCompose.086daa95.js;fetch;8.0;3.0;5.5;3.0;8.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;104-https://abs.twimg.com/responsive-web/client-web/shared~bundle.DirectMessages~bundle.TweetMediaDetail~bundle.UserAvatar.089346f5.js;fetch;2.0;1.0;1.5;1.0;2.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;105-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Explore~loader.ExploreSidebar.10a9ac55.js;fetch;3.0;3.0;3.0;3.0;3.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;106-https://abs.twimg.com/responsive-web/client-web/shared~bundle.LiveEvent~bundle.UserMoments.d11fd7f5.js;fetch;6.0;0.0;3.0;0.0;6.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;107-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Ocf~bundle.SettingsProfile~bundle.UserLists.c5b4e325.js;script;39.0;19.0;29.0;19.0;39.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;108-https://abs.twimg.com/responsive-web/client-web/shared~bundle.RichTextCompose~bundle.DMRichTextCompose~ondemand.RichText.18f02845.js;fetch;15.0;21.0;18.0;15.0;21.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;109-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~bundle.SettingsTransparency.35d6b065.js;fetch;8.0;5.0;6.5;5.0;8.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;110-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~ondemand.SettingsInternals~bundle.SettingsTransparency~bundle.SettingsRevamp~ondemand..53d9f0b5.js;fetch;2.0;2.0;2.0;2.0;2.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;111-https://abs.twimg.com/responsive-web/client-web/shared~bundle.TopicPeek~ondemand.EmojiPicker.9e4d43f5.js;fetch;3.0;0.0;1.5;0.0;3.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;112-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.Compose~bundle.RichTextCompose~bundle.DirectMessages~bundle.DMRichTextCompose~b.d89d1b25.js;script;39.0;17.0;28.0;17.0;39.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;113-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.DirectMessages~bundle.DMRichTextCompose.0fdb94f5.js;fetch;10.0;3.0;6.5;3.0;10.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;114-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.EmojiPickerData~ondemand.EmojiPicker.3e673d75.js;script;38.0;6.0;22.0;6.0;38.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;115-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.InlinePlayer~loader.AudioOnlyVideoPlayer.d09f00a5.js;fetch;7.0;103.0;55.0;7.0;103.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;116-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.SettingsInternals~ondemand.SettingsRevamp.ebe779d5.js;fetch;1.0;2.0;1.5;1.0;2.0
63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;117-https://api.twitter.com/1.1/onboarding/begin_verification.json;xhr;317.0;238.0;277.5;238.0;317.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;65-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaDetail.28de59d5.js;fetch;14.0;2.0;8.0;2.0;14.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;66-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaTags.c63676c5.js;fetch;16.0;25.0;20.5;16.0;25.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;67-https://abs.twimg.com/responsive-web/client-web/bundle.Twitterversary.df0007b5.js;fetch;0.0;0.0;0.0;0.0;0.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;68-https://abs.twimg.com/responsive-web/client-web/bundle.UserAvatar.160377f5.js;fetch;7.0;4.0;5.5;4.0;7.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;69-https://abs.twimg.com/responsive-web/client-web/bundle.UserFollowLists.627ccb95.js;fetch;12.0;1.0;6.5;1.0;12.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;70-https://abs.twimg.com/responsive-web/client-web/bundle.UserLists.2e80abb5.js;fetch;15.0;24.0;19.5;15.0;24.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;71-https://abs.twimg.com/responsive-web/client-web/bundle.UserMoments.da83b3f5.js;fetch;14.0;3.0;8.5;3.0;14.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;72-https://abs.twimg.com/responsive-web/client-web/bundle.UserProfile.08f9ee35.js;fetch;11.0;22.0;16.5;11.0;22.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;73-https://abs.twimg.com/responsive-web/client-web/bundle.UserRedirect.45d40d95.js;fetch;7.0;2.0;4.5;2.0;7.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;74-https://abs.twimg.com/responsive-web/client-web/loader.AbsolutePower.7afa1645.js;fetch;8.0;32.0;20.0;8.0;32.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;75-https://abs.twimg.com/responsive-web/client-web/loader.AppModules.a3bc0635.js;script;31.0;25.0;28.0;25.0;31.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;76-https://abs.twimg.com/responsive-web/client-web/loader.AudioOnlyVideoPlayer.2e540bf5.js;fetch;1.0;0.0;0.5;0.0;1.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;77-https://abs.twimg.com/responsive-web/client-web/loader.DMDrawer.99bf2f35.js;fetch;17.0;15.0;16.0;15.0;17.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;78-https://abs.twimg.com/responsive-web/client-web/loader.DashMenu.224a0d85.js;fetch;11.0;14.0;12.5;11.0;14.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;79-https://abs.twimg.com/responsive-web/client-web/loader.ExploreSidebar.93a9eae5.js;fetch;9.0;14.0;11.5;9.0;14.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;80-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackSheet.0fc2cf95.js;fetch;3.0;0.0;1.5;0.0;3.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;81-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackTombstone.360641a5.js;fetch;6.0;1.0;3.5;1.0;6.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;82-https://abs.twimg.com/responsive-web/client-web/loader.HWCard.3fb9c0d5.js;fetch;16.0;22.0;19.0;16.0;22.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;83-https://abs.twimg.com/responsive-web/client-web/loader.NewTweetsPill.7954d725.js;fetch;6.0;1.0;3.5;1.0;6.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;84-https://abs.twimg.com/responsive-web/client-web/loader.PeriscopeOverlay.9f730155.js;fetch;14.0;3.0;8.5;3.0;14.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;85-https://abs.twimg.com/responsive-web/client-web/loader.ProfileClusterFollow.6e1fc6a5.js;fetch;18.0;13.0;15.5;13.0;18.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;86-https://abs.twimg.com/responsive-web/client-web/loader.PushNotificationsPrompt.dd4d8de5.js;fetch;7.0;1.0;4.0;1.0;7.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;87-https://abs.twimg.com/responsive-web/client-web/loader.SideNav.184cefe5.js;script;31.0;21.0;26.0;21.0;31.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;88-https://abs.twimg.com/responsive-web/client-web/loader.SignupModule.55bfeaf5.js;fetch;7.0;1.0;4.0;1.0;7.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;89-https://abs.twimg.com/responsive-web/client-web/loader.TimelineRenderer.667dfd65.js;fetch;18.0;16.0;17.0;16.0;18.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;90-https://abs.twimg.com/responsive-web/client-web/loader.TweetCurationActionMenu.21941e15.js;fetch;18.0;20.0;19.0;18.0;20.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;91-https://abs.twimg.com/responsive-web/client-web/loader.Typeahead.2fef70a5.js;fetch;14.0;20.0;17.0;14.0;20.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;92-https://abs.twimg.com/responsive-web/client-web/loader.WideLayout.18d88755.js;fetch;17.0;20.0;18.5;17.0;20.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;93-https://abs.twimg.com/responsive-web/client-web/loader.directMessagesData.c0ebe365.js;fetch;15.0;21.0;18.0;15.0;21.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;94-https://abs.twimg.com/responsive-web/client-web/loader.graphQLDarkReads.a6064145.js;fetch;10.0;0.0;5.0;0.0;10.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;95-https://abs.twimg.com/responsive-web/client-web/loader.personalizationData.df0da5a5.js;fetch;10.0;19.0;14.5;10.0;19.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;96-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerBase.94bee5b5.js;fetch;20.0;32.0;26.0;20.0;32.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;97-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerHls13.49f959e5.js;fetch;38.0;23.0;30.5;23.0;38.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;98-https://api.twitter.com/1.1/branch/init.json;xhr;212.0;225.0;218.5;212.0;225.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;99-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerUi.06e3c8c5.js;fetch;19.0;24.0;21.5;19.0;24.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;100-https://abs.twimg.com/responsive-web/client-web/loaders.video.VideoPlayerDefaultUI.f450a855.js;fetch;14.0;26.0;20.0;14.0;26.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;101-https://abs.twimg.com/responsive-web/client-web/sharedCore.2ebf8535.js;script;26.0;99.0;62.5;26.0;99.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;102-https://abs.twimg.com/responsive-web/client-web/shared~bundle.ComposeMedia~bundle.Display~bundle.Ocf~bundle.Settings~bundle.SettingsProfile~bundle.UserLists~.a980b805.js;script;31.0;39.0;35.0;31.0;39.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;103-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Compose~bundle.RichTextCompose~bundle.PlainTextCompose.086daa95.js;fetch;17.0;22.0;19.5;17.0;22.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;104-https://abs.twimg.com/responsive-web/client-web/shared~bundle.DirectMessages~bundle.TweetMediaDetail~bundle.UserAvatar.089346f5.js;fetch;11.0;20.0;15.5;11.0;20.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;105-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Explore~loader.ExploreSidebar.10a9ac55.js;fetch;12.0;16.0;14.0;12.0;16.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;106-https://abs.twimg.com/responsive-web/client-web/shared~bundle.LiveEvent~bundle.UserMoments.d11fd7f5.js;fetch;15.0;19.0;17.0;15.0;19.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;107-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Ocf~bundle.SettingsProfile~bundle.UserLists.c5b4e325.js;script;30.0;38.0;34.0;30.0;38.0
64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;108-https://abs.twimg.com/responsive-web/client-web/shared~bundle.RichTextCompose~bundle.DMRichTextCompose~ondemand.RichText.18f02845.js;fetch;24.0;40.0;32.0;24.0;40.0
